"t = 0.000000e+00"
-1.000000e+01 1.224647e-15 0.000000e+00 0.000000e+00
-9.876883e+00 3.772103e-01 0.000000e+00 0.000000e+00
-9.510565e+00 9.994492e-01 0.000000e+00 0.000000e+00
-8.910065e+00 -2.787943e-01 0.000000e+00 0.000000e+00
-8.090170e+00 -2.795038e-01 0.000000e+00 0.000000e+00
-7.071068e+00 2.214158e-01 0.000000e+00 0.000000e+00
-5.877853e+00 3.743889e-01 0.000000e+00 0.000000e+00
-4.539905e+00 -9.921521e-01 0.000000e+00 0.000000e+00
-3.090170e+00 2.795038e-01 0.000000e+00 0.000000e+00
-1.564345e+00 9.796382e-01 0.000000e+00 0.000000e+00
-6.123234e-16 -1.923671e-15 0.000000e+00 0.000000e+00
1.564345e+00 -9.796382e-01 0.000000e+00 0.000000e+00
3.090170e+00 -2.795038e-01 0.000000e+00 0.000000e+00
4.539905e+00 9.921521e-01 0.000000e+00 0.000000e+00
5.877853e+00 -3.743889e-01 0.000000e+00 0.000000e+00
7.071068e+00 -2.214158e-01 0.000000e+00 0.000000e+00
8.090170e+00 2.795038e-01 0.000000e+00 0.000000e+00
8.910065e+00 2.787943e-01 0.000000e+00 0.000000e+00
9.510565e+00 -9.994492e-01 0.000000e+00 0.000000e+00
9.876883e+00 -3.772103e-01 0.000000e+00 0.000000e+00
1.000000e+01 -1.224647e-15 0.000000e+00 0.000000e+00


