0.000000e+00
-1.000000e+00 1.000000e+00 -8.010848e-01 -3.819753e-01
-9.510565e-01 9.602393e-01 -8.253908e-01 -5.927622e-01
-8.090170e-01 8.360376e-01 -9.270392e-01 -7.518978e-01
-5.877853e-01 6.148930e-01 -1.055810e+00 -3.143706e-01
-3.090170e-01 3.216704e-01 -9.950071e-01 8.120476e-01
-6.123234e-17 7.419350e-02 -5.427396e-01 2.043569e+00
3.090170e-01 1.753505e-02 2.145636e-01 2.804637e+00
5.877853e-01 1.949790e-01 1.093665e+00 3.569015e+00
8.090170e-01 5.314275e-01 1.983623e+00 4.539248e+00
9.510565e-01 8.617274e-01 2.688520e+00 5.446788e+00
1.000000e+00 1.000000e+00 2.965292e+00 5.878382e+00
-----
1.857697e-01
-1.000000e+00 1.000000e+00 -5.637614e-01 -2.723954e-01
-9.510565e-01 9.720191e-01 -5.807500e-01 -4.096475e-01
-8.090170e-01 8.847665e-01 -6.500612e-01 -5.092842e-01
-5.877853e-01 7.300298e-01 -7.383795e-01 -2.311152e-01
-3.090170e-01 5.233621e-01 -7.118192e-01 4.643366e-01
-6.123234e-17 3.399633e-01 -4.285226e-01 1.365361e+00
3.090170e-01 2.860485e-01 1.209357e-01 2.168368e+00
5.877853e-01 4.121755e-01 8.113996e-01 2.756881e+00
8.090170e-01 6.620797e-01 1.460273e+00 3.100961e+00
9.510565e-01 9.017072e-01 1.921982e+00 3.454613e+00
1.000000e+00 1.000000e+00 2.096564e+00 3.695816e+00
-----
2.462097e-01
-1.000000e+00 1.000000e+00 -3.888307e-01 -1.886222e-01
-9.510565e-01 9.807014e-01 -4.005303e-01 -2.813186e-01
-8.090170e-01 9.205431e-01 -4.480798e-01 -3.498858e-01
-5.877853e-01 8.138650e-01 -5.094194e-01 -1.656789e-01
-3.090170e-01 6.708978e-01 -4.941769e-01 3.078208e-01
-6.123234e-17 5.431657e-01 -2.985190e-01 9.644072e-01
3.090170e-01 5.070065e-01 9.519762e-02 1.557447e+00
5.877853e-01 5.990598e-01 5.798257e-01 1.868916e+00
8.090170e-01 7.736404e-01 9.996702e-01 1.908841e+00
9.510565e-01 9.350718e-01 1.276002e+00 2.027366e+00
1.000000e+00 1.000000e+00 1.378327e+00 2.167556e+00
-----
3.096628e-01
-1.000000e+00 1.000000e+00 -2.621085e-01 -1.270883e-01
-9.510565e-01 9.869915e-01 -2.699603e-01 -1.883249e-01
-8.090170e-01 9.464667e-01 -3.016372e-01 -2.320594e-01
-5.877853e-01 8.747646e-01 -3.418013e-01 -1.046727e-01
-3.090170e-01 7.791846e-01 -3.286915e-01 2.216991e-01
-6.123234e-17 6.953002e-01 -1.908138e-01 6.731006e-01
3.090170e-01 6.750843e-01 7.946485e-02 1.048528e+00
5.877853e-01 7.404462e-01 3.952871e-01 1.172298e+00
8.090170e-01 8.561739e-01 6.480848e-01 1.100616e+00
9.510565e-01 9.592645e-01 8.040639e-01 1.130390e+00
1.000000e+00 1.000000e+00 8.612179e-01 1.215103e+00
-----
3.748967e-01
-1.000000e+00 1.000000e+00 -1.733858e-01 -8.350892e-02
-9.510565e-01 9.913959e-01 -1.785291e-01 -1.230489e-01
-8.090170e-01 9.646217e-01 -1.990398e-01 -1.487074e-01
-5.877853e-01 9.174620e-01 -2.239411e-01 -5.898122e-02
-3.090170e-01 8.553177e-01 -2.115712e-01 1.623363e-01
-6.123234e-17 8.023914e-01 -1.156852e-01 4.568857e-01
3.090170e-01 7.924799e-01 6.288381e-02 6.751036e-01
5.877853e-01 8.372540e-01 2.597457e-01 7.047433e-01
8.090170e-01 9.113260e-01 4.064335e-01 6.150189e-01
9.510565e-01 9.751505e-01 4.922383e-01 6.181569e-01
1.000000e+00 1.000000e+00 5.236306e-01 6.715177e-01
-----
4.405758e-01
-1.000000e+00 1.000000e+00 -1.131901e-01 -5.366958e-02
-9.510565e-01 9.943842e-01 -1.164957e-01 -7.900136e-02
-8.090170e-01 9.769335e-01 -1.295363e-01 -9.332080e-02
-5.877853e-01 9.463635e-01 -1.444743e-01 -3.045207e-02
-3.090170e-01 9.066366e-01 -1.336686e-01 1.166777e-01
-6.123234e-17 8.739226e-01 -6.839605e-02 3.027002e-01
3.090170e-01 8.695909e-01 4.668213e-02 4.241542e-01
5.877853e-01 8.994044e-01 1.668735e-01 4.168010e-01
8.090170e-01 9.459544e-01 2.510976e-01 3.420929e-01
9.510565e-01 9.849812e-01 2.983145e-01 3.399363e-01
1.000000e+00 1.000000e+00 3.156845e-01 3.744296e-01
-----
5.056126e-01
-1.000000e+00 1.000000e+00 -7.338191e-02 -3.472828e-02
-9.510565e-01 9.963596e-01 -7.550776e-02 -5.057723e-02
-8.090170e-01 9.850609e-01 -8.374742e-02 -5.809899e-02
-5.877853e-01 9.653746e-01 -9.260073e-02 -1.473465e-02
-3.090170e-01 9.401367e-01 -8.395450e-02 8.178554e-02
-6.123234e-17 9.200116e-01 -4.027510e-02 1.976436e-01
3.090170e-01 9.183596e-01 3.305525e-02 2.643283e-01
5.877853e-01 9.378821e-01 1.061969e-01 2.470016e-01
8.090170e-01 9.669952e-01 1.549361e-01 1.929631e-01
9.510565e-01 9.908867e-01 1.813840e-01 1.908423e-01
1.000000e+00 1.000000e+00 1.911977e-01 2.131239e-01
-----
5.705816e-01
-1.000000e+00 1.000000e+00 -4.712086e-02 -2.232613e-02
-9.510565e-01 9.976625e-01 -4.847826e-02 -3.213950e-02
-8.090170e-01 9.904152e-01 -5.364766e-02 -3.593493e-02
-5.877853e-01 9.778489e-01 -5.886076e-02 -6.640858e-03
-3.090170e-01 9.619330e-01 -5.240667e-02 5.578244e-02
-6.123234e-17 9.495999e-01 -2.369937e-02 1.272347e-01
3.090170e-01 9.491305e-01 2.255799e-02 1.636538e-01
5.877853e-01 9.617204e-01 6.697707e-02 1.467906e-01
8.090170e-01 9.798356e-01 9.540123e-02 1.102750e-01
9.510565e-01 9.944589e-01 1.104516e-01 1.090247e-01
1.000000e+00 1.000000e+00 1.160916e-01 1.233129e-01
-----
6.357776e-01
-1.000000e+00 1.000000e+00 -2.995576e-02 -1.413150e-02
-9.510565e-01 9.985141e-01 -3.081213e-02 -2.022179e-02
-8.090170e-01 9.939116e-01 -3.403292e-02 -2.211781e-02
-5.877853e-01 9.859634e-01 -3.709663e-02 -2.729697e-03
-3.090170e-01 9.759993e-01 -3.252571e-02 3.710972e-02
-6.123234e-17 9.684637e-01 -1.396887e-02 8.088169e-02
3.090170e-01 9.684563e-01 1.495834e-02 1.007990e-01
5.877853e-01 9.764687e-01 4.190232e-02 8.751690e-02
8.090170e-01 9.876857e-01 5.860125e-02 6.377095e-02
9.510565e-01 9.966281e-01 6.728578e-02 6.322373e-02
1.000000e+00 1.000000e+00 7.057477e-02 7.234950e-02
-----
7.015087e-01
-1.000000e+00 1.000000e+00 -1.884661e-02 -8.626342e-03
-9.510565e-01 9.990654e-01 -1.937439e-02 -1.252141e-02
-8.090170e-01 9.961736e-01 -2.136500e-02 -1.356023e-02
-5.877853e-01 9.911956e-01 -2.316661e-02 -9.594124e-04
-3.090170e-01 9.850070e-01 -2.005841e-02 2.413960e-02
-6.123234e-17 9.804190e-01 -8.248298e-03 5.080397e-02
3.090170e-01 9.805534e-01 9.688282e-03 6.175196e-02
5.877853e-01 9.855899e-01 2.600065e-02 5.227723e-02
8.090170e-01 9.924962e-01 3.586222e-02 3.720068e-02
9.510565e-01 9.979506e-01 4.092669e-02 3.710970e-02
1.000000e+00 1.000000e+00 4.286853e-02 4.298245e-02
-----
7.673598e-01
-1.000000e+00 1.000000e+00 -1.178822e-02 -5.016856e-03
-9.510565e-01 9.994158e-01 -1.210474e-02 -7.632587e-03
-8.090170e-01 9.976104e-01 -1.332982e-02 -8.324165e-03
-5.877853e-01 9.945099e-01 -1.439662e-02 -2.281203e-04
-3.090170e-01 9.906807e-01 -1.234182e-02 1.545911e-02
-6.123234e-17 9.878861e-01 -4.900395e-03 3.169377e-02
3.090170e-01 9.880346e-01 6.178712e-03 3.778942e-02
5.877853e-01 9.911780e-01 1.607305e-02 3.139028e-02
8.090170e-01 9.954229e-01 2.194245e-02 2.192969e-02
9.510565e-01 9.987520e-01 2.493217e-02 2.209460e-02
1.000000e+00 1.000000e+00 2.609611e-02 2.594462e-02
-----
8.332629e-01
-1.000000e+00 1.000000e+00 -7.349012e-03 -2.593530e-03
-9.510565e-01 9.996363e-01 -7.528223e-03 -4.519998e-03
-8.090170e-01 9.985146e-01 -8.278770e-03 -5.136689e-03
-5.877853e-01 9.965910e-01 -8.916987e-03 4.009312e-05
-3.090170e-01 9.942273e-01 -7.585235e-03 9.784799e-03
-6.123234e-17 9.925229e-01 -2.930521e-03 1.968096e-02
3.090170e-01 9.926447e-01 3.897578e-03 2.312465e-02
5.877853e-01 9.945971e-01 9.913758e-03 1.894751e-02
8.090170e-01 9.972043e-01 1.343105e-02 1.303369e-02
9.510565e-01 9.992384e-01 1.521532e-02 1.336730e-02
1.000000e+00 1.000000e+00 1.592646e-02 1.601237e-02
-----
8.984868e-01
-1.000000e+00 1.000000e+00 -4.581147e-03 -1.522677e-03
-9.510565e-01 9.997734e-01 -4.689521e-03 -2.769519e-03
-8.090170e-01 9.990749e-01 -5.152909e-03 -3.168486e-03
-5.877853e-01 9.978788e-01 -5.537766e-03 1.056337e-04
-3.090170e-01 9.964145e-01 -4.684048e-03 6.173809e-03
-6.123234e-17 9.953681e-01 -1.772495e-03 1.224325e-02
3.090170e-01 9.954571e-01 2.452014e-03 1.423343e-02
5.877853e-01 9.966719e-01 6.137459e-03 1.154444e-02
8.090170e-01 9.982811e-01 8.270455e-03 7.863767e-03
9.510565e-01 9.995322e-01 9.348685e-03 8.126293e-03
1.000000e+00 1.000000e+00 9.782847e-03 9.817833e-03
-----
9.632196e-01
-1.000000e+00 1.000000e+00 -2.853331e-03 -1.062670e-03
-9.510565e-01 9.998587e-01 -2.924483e-03 -1.766787e-03
-8.090170e-01 9.994231e-01 -3.212698e-03 -1.948408e-03
-5.877853e-01 9.986781e-01 -3.445767e-03 9.961815e-05
-3.090170e-01 9.977685e-01 -2.902871e-03 3.887207e-03
-6.123234e-17 9.971228e-01 -1.081495e-03 7.626676e-03
3.090170e-01 9.971842e-01 1.539899e-03 8.799931e-03
5.877853e-01 9.979412e-01 3.810133e-03 7.082289e-03
8.090170e-01 9.989381e-01 5.115493e-03 4.802241e-03
9.510565e-01 9.997112e-01 5.772723e-03 4.936817e-03
1.000000e+00 1.000000e+00 6.035906e-03 5.937956e-03
-----
