# solution to buger's equation
# N  = 21
# nu = 1.00000e+00
"t = 0.00000e+00"
-1.56434e-01 1.55793e-01
-6.12323e-17 6.93062e-17
1.56434e-01 -1.55793e-01
3.09017e-01 -3.04093e-01
4.53990e-01 -4.38466e-01
5.87785e-01 -5.54335e-01
7.07107e-01 -6.49330e-01
8.09017e-01 -7.23170e-01
8.91007e-01 -7.77158e-01
9.51057e-01 -8.13546e-01
9.87688e-01 -8.34570e-01
1.00000e+00 -8.41471e-01
e
"t = 2.24250e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34557e-01
-9.51057e-01 8.13496e-01
-8.91007e-01 7.77082e-01
-8.09017e-01 7.23102e-01
-7.07107e-01 6.49283e-01
-5.87785e-01 5.54307e-01
-4.53990e-01 4.38452e-01
-3.09017e-01 3.04088e-01
-1.56434e-01 1.55792e-01
-6.12323e-17 7.09209e-17
1.56434e-01 -1.55792e-01
3.09017e-01 -3.04088e-01
4.53990e-01 -4.38452e-01
5.87785e-01 -5.54307e-01
7.07107e-01 -6.49283e-01
8.09017e-01 -7.23102e-01
8.91007e-01 -7.77082e-01
9.51057e-01 -8.13496e-01
9.87688e-01 -8.34557e-01
1.00000e+00 -8.41471e-01
e
"t = 2.45229e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34548e-01
-9.51057e-01 8.13463e-01
-8.91007e-01 7.77030e-01
-8.09017e-01 7.23055e-01
-7.07107e-01 6.49249e-01
-5.87785e-01 5.54286e-01
-4.53990e-01 4.38442e-01
-3.09017e-01 3.04084e-01
-1.56434e-01 1.55791e-01
-6.12323e-17 7.22249e-17
1.56434e-01 -1.55791e-01
3.09017e-01 -3.04084e-01
4.53990e-01 -4.38442e-01
5.87785e-01 -5.54286e-01
7.07107e-01 -6.49249e-01
8.09017e-01 -7.23055e-01
8.91007e-01 -7.77030e-01
9.51057e-01 -8.13463e-01
9.87688e-01 -8.34548e-01
1.00000e+00 -8.41471e-01
e
"t = 2.73650e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34536e-01
-9.51057e-01 8.13421e-01
-8.91007e-01 7.76961e-01
-8.09017e-01 7.22990e-01
-7.07107e-01 6.49204e-01
-5.87785e-01 5.54259e-01
-4.53990e-01 4.38429e-01
-3.09017e-01 3.04080e-01
-1.56434e-01 1.55790e-01
-6.12323e-17 7.35167e-17
1.56434e-01 -1.55790e-01
3.09017e-01 -3.04080e-01
4.53990e-01 -4.38429e-01
5.87785e-01 -5.54259e-01
7.07107e-01 -6.49204e-01
8.09017e-01 -7.22990e-01
8.91007e-01 -7.76961e-01
9.51057e-01 -8.13421e-01
9.87688e-01 -8.34536e-01
1.00000e+00 -8.41471e-01
e
"t = 3.02070e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34525e-01
-9.51057e-01 8.13381e-01
-8.91007e-01 7.76895e-01
-8.09017e-01 7.22926e-01
-7.07107e-01 6.49158e-01
-5.87785e-01 5.54231e-01
-4.53990e-01 4.38415e-01
-3.09017e-01 3.04075e-01
-1.56434e-01 1.55789e-01
-6.12323e-17 7.40834e-17
1.56434e-01 -1.55789e-01
3.09017e-01 -3.04075e-01
4.53990e-01 -4.38415e-01
5.87785e-01 -5.54231e-01
7.07107e-01 -6.49158e-01
8.09017e-01 -7.22926e-01
8.91007e-01 -7.76895e-01
9.51057e-01 -8.13381e-01
9.87688e-01 -8.34525e-01
1.00000e+00 -8.41471e-01
e
"t = 3.24892e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34517e-01
-9.51057e-01 8.13351e-01
-8.91007e-01 7.76843e-01
-8.09017e-01 7.22875e-01
-7.07107e-01 6.49121e-01
-5.87785e-01 5.54208e-01
-4.53990e-01 4.38404e-01
-3.09017e-01 3.04071e-01
-1.56434e-01 1.55789e-01
-6.12323e-17 7.50948e-17
1.56434e-01 -1.55789e-01
3.09017e-01 -3.04071e-01
4.53990e-01 -4.38404e-01
5.87785e-01 -5.54208e-01
7.07107e-01 -6.49121e-01
8.09017e-01 -7.22875e-01
8.91007e-01 -7.76843e-01
9.51057e-01 -8.13351e-01
9.87688e-01 -8.34517e-01
1.00000e+00 -8.41471e-01
e
"t = 3.47713e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34509e-01
-9.51057e-01 8.13322e-01
-8.91007e-01 7.76793e-01
-8.09017e-01 7.22825e-01
-7.07107e-01 6.49084e-01
-5.87785e-01 5.54186e-01
-4.53990e-01 4.38393e-01
-3.09017e-01 3.04067e-01
-1.56434e-01 1.55788e-01
-6.12323e-17 7.55928e-17
1.56434e-01 -1.55788e-01
3.09017e-01 -3.04067e-01
4.53990e-01 -4.38393e-01
5.87785e-01 -5.54186e-01
7.07107e-01 -6.49084e-01
8.09017e-01 -7.22825e-01
8.91007e-01 -7.76793e-01
9.51057e-01 -8.13322e-01
9.87688e-01 -8.34509e-01
1.00000e+00 -8.41471e-01
e
"t = 3.76286e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34500e-01
-9.51057e-01 8.13287e-01
-8.91007e-01 7.76732e-01
-8.09017e-01 7.22762e-01
-7.07107e-01 6.49038e-01
-5.87785e-01 5.54158e-01
-4.53990e-01 4.38379e-01
-3.09017e-01 3.04062e-01
-1.56434e-01 1.55787e-01
-6.12323e-17 7.59609e-17
1.56434e-01 -1.55787e-01
3.09017e-01 -3.04062e-01
4.53990e-01 -4.38379e-01
5.87785e-01 -5.54158e-01
7.07107e-01 -6.49038e-01
8.09017e-01 -7.22762e-01
8.91007e-01 -7.76732e-01
9.51057e-01 -8.13287e-01
9.87688e-01 -8.34500e-01
1.00000e+00 -8.41471e-01
e
"t = 4.04859e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34491e-01
-9.51057e-01 8.13253e-01
-8.91007e-01 7.76672e-01
-8.09017e-01 7.22699e-01
-7.07107e-01 6.48992e-01
-5.87785e-01 5.54129e-01
-4.53990e-01 4.38365e-01
-3.09017e-01 3.04057e-01
-1.56434e-01 1.55786e-01
-6.12323e-17 7.58295e-17
1.56434e-01 -1.55786e-01
3.09017e-01 -3.04057e-01
4.53990e-01 -4.38365e-01
5.87785e-01 -5.54129e-01
7.07107e-01 -6.48992e-01
8.09017e-01 -7.22699e-01
8.91007e-01 -7.76672e-01
9.51057e-01 -8.13253e-01
9.87688e-01 -8.34491e-01
1.00000e+00 -8.41471e-01
e
"t = 4.28496e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34484e-01
